Depto;Departamento;Fam;Familia;anioretail;mesretail;ventasnetas;costos;Utilidad;% Margen
25;Automotriz;683;REPUESTOS DE AUTOS;2013;2;338796;-243157;95639;0.28
25;Automotriz;683;REPUESTOS DE AUTOS;2013;5;454431;-309742;144688;0.32
25;Automotriz;683;REPUESTOS DE AUTOS;2013;8;474563;-348218;126345;0.27
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;1;63864;-33446;30418;0.48
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;4;68032;-39400;28631;0.42
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;11;60493;-28724;31769;0.53
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;1;246847;-117867;128980;0.52
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;4;287165;-148466;138700;0.48
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;7;347652;-164686;182966;0.53
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;10;293025;-143762;149264;0.51
24;Plomería;987;MUEBLES Y ESPEJOS;2013;2;69018;-41851;27166;0.39
24;Plomería;987;MUEBLES Y ESPEJOS;2013;5;82199;-50419;31781;0.39
24;Plomería;987;MUEBLES Y ESPEJOS;2013;8;86675;-60037;26638;0.31
25;Automotriz;682;DECORACIÓN DE AUTOS;2013;1;1994;-1050;944;0.47
25;Automotriz;682;DECORACIÓN DE AUTOS;2013;4;2625;-1481;1145;0.44
25;Automotriz;682;DECORACIÓN DE AUTOS;2013;7;3701;-2129;1571;0.42
25;Automotriz;682;DECORACIÓN DE AUTOS;2013;10;3094;-1477;1617;0.52
25;Automotriz;683;REPUESTOS DE AUTOS;2013;1;350259;-235725;114533;0.33
25;Automotriz;683;REPUESTOS DE AUTOS;2013;4;382683;-303821;78862;0.21
25;Automotriz;683;REPUESTOS DE AUTOS;2013;11;378180;-257110;121070;0.32
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;2;77137;-44297;32840;0.43
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;5;54651;-29825;24826;0.45
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;8;65395;-35041;30353;0.46
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;3;379552;-193607;185945;0.49
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;6;416827;-202584;214243;0.51
25;Automotriz;994;COBERTORES;2013;1;85713;-50321;35391;0.41
25;Automotriz;994;COBERTORES;2013;8;74615;-46819;27797;0.37
25;Automotriz;994;COBERTORES;2013;11;60815;-33268;27547;0.45
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;2;323961;-194671;129290;0.4
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;5;288707;-168739;119968;0.42
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;12;550193;-323960;226233;0.41
25;Automotriz;996;ILUMINACIÓN;2013;2;41953;-22034;19919;0.47
25;Automotriz;996;ILUMINACIÓN;2013;9;59736;-30575;29161;0.49
25;Automotriz;996;ILUMINACIÓN;2013;12;82840;-38808;44032;0.53
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;3;86001;-41042;44959;0.52
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;6;69217;-32018;37199;0.54
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;9;64541;-27718;36823;0.57
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;12;95083;-40182;54902;0.58
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;4;1489840;-1008585;481255;0.32
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;7;1583460;-1072683;510777;0.32
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;10;1445673;-971138;474535;0.33
24;Plomería;964;TUBERÍA, CONEXIONES Y DRENAJE;2013;4;485780;-245781;239998;0.49
24;Plomería;964;TUBERÍA, CONEXIONES Y DRENAJE;2013;7;501419;-257840;243579;0.49
24;Plomería;964;TUBERÍA, CONEXIONES Y DRENAJE;2013;10;452805;-232257;220548;0.49
24;Plomería;971;CALENTADORES DE AGUA;2013;2;977909;-687349;290560;0.3
24;Plomería;971;CALENTADORES DE AGUA;2013;5;829865;-567935;261930;0.32
24;Plomería;971;CALENTADORES DE AGUA;2013;8;947590;-681460;266130;0.28
24;Plomería;972;HERRAMIENTAS DE PLOMERÍA;2013;4;33048;-16863;16184;0.49
24;Plomería;972;HERRAMIENTAS DE PLOMERÍA;2013;7;39162;-20143;19019;0.49
24;Plomería;972;HERRAMIENTAS DE PLOMERÍA;2013;10;33575;-16439;17135;0.51
24;Plomería;973;LLAVES;2013;1;198022;-107933;90089;0.45
24;Plomería;973;LLAVES;2013;4;204370;-113202;91168;0.45
24;Plomería;973;LLAVES;2013;7;205858;-112757;93101;0.45
24;Plomería;973;LLAVES;2013;10;179423;-99811;79611;0.44
24;Plomería;974;DESAGÜE Y ACCESORIOS;2013;2;157375;-83057;74319;0.47
24;Plomería;974;DESAGÜE Y ACCESORIOS;2013;5;163507;-85491;78015;0.48
24;Plomería;974;DESAGÜE Y ACCESORIOS;2013;12;223787;-118445;105342;0.47
24;Plomería;980;BOMBAS DE AGUA;2013;2;159888;-105757;54131;0.34
24;Plomería;980;BOMBAS DE AGUA;2013;5;87237;-50400;36837;0.42
24;Plomería;980;BOMBAS DE AGUA;2013;12;185097;-121733;63364;0.34
24;Plomería;984;FILTROS;2013;1;33472;-20119;13353;0.4
24;Plomería;984;FILTROS;2013;8;32921;-21610;11311;0.34
24;Plomería;984;FILTROS;2013;11;19693;-12710;6983;0.35
24;Plomería;985;LAVATRASTOS;2013;2;59031;-35776;23255;0.39
24;Plomería;985;LAVATRASTOS;2013;5;63283;-42937;20346;0.32
24;Plomería;985;LAVATRASTOS;2013;12;144265;-99672;44592;0.31
24;Plomería;986;SECADORES Y EXTRACTORES DE BAÑO;2013;2;10129;-4588;5541;0.55
24;Plomería;986;SECADORES Y EXTRACTORES DE BAÑO;2013;9;26631;-15514;11117;0.42
24;Plomería;986;SECADORES Y EXTRACTORES DE BAÑO;2013;12;14849;-7656;7193;0.48
24;Plomería;987;MUEBLES Y ESPEJOS;2013;3;106939;-65392;41547;0.39
24;Plomería;987;MUEBLES Y ESPEJOS;2013;6;89673;-61005;28668;0.32
24;Plomería;987;MUEBLES Y ESPEJOS;2013;9;102035;-66608;35427;0.35
24;Plomería;987;MUEBLES Y ESPEJOS;2013;12;107229;-66475;40754;0.38
25;Automotriz;994;COBERTORES;2013;2;79516;-47059;32457;0.41
25;Automotriz;994;COBERTORES;2013;5;86926;-50199;36727;0.42
25;Automotriz;994;COBERTORES;2013;12;116323;-63965;52358;0.45
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;3;486866;-293644;193222;0.4
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;6;397811;-236357;161454;0.41
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;9;375259;-221075;154184;0.41
25;Automotriz;996;ILUMINACIÓN;2013;3;55622;-29940;25682;0.46
25;Automotriz;996;ILUMINACIÓN;2013;6;58415;-27946;30469;0.52
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;7;46756;-21380;25376;0.54
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;10;53600;-22268;31332;0.58
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;1;1246568;-801334;445234;0.36
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;8;1514857;-1044507;470350;0.31
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;11;1815375;-1226556;588819;0.32
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;1;46299;-23317;22982;0.5
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;8;44846;-22537;22308;0.5
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;11;50869;-24569;26300;0.52
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;5;48423;-26575;21848;0.45
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;8;56164;-29501;26663;0.47
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;11;60515;-29346;31168;0.52
26;Ferretería;705;CANDADOS;2013;2;252672;-122148;130523;0.52
26;Ferretería;705;CANDADOS;2013;5;227654;-108752;118901;0.52
26;Ferretería;705;CANDADOS;2013;8;263473;-131175;132298;0.5
26;Ferretería;705;CANDADOS;2013;11;261386;-123118;138268;0.53
26;Ferretería;706;FIJACIÓN;2013;2;209592;-94150;115442;0.55
26;Ferretería;706;FIJACIÓN;2013;5;212104;-94859;117245;0.55
26;Ferretería;706;FIJACIÓN;2013;8;227478;-102529;124949;0.55
26;Ferretería;706;FIJACIÓN;2013;11;255547;-115788;139760;0.55
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;2;10223;-3810;6413;0.63
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;5;9979;-3745;6234;0.62
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;12;14598;-5954;8643;0.59
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;4;50627;-26172;24455;0.48
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;7;53215;-28559;24656;0.46
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;10;43802;-21452;22350;0.51
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;1;54974;-29031;25943;0.47
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;4;52513;-29338;23176;0.44
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;7;58911;-31014;27897;0.47
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;10;58275;-29709;28566;0.49
26;Ferretería;705;CANDADOS;2013;6;285891;-136012;149878;0.52
26;Ferretería;705;CANDADOS;2013;9;325902;-154542;171360;0.53
26;Ferretería;705;CANDADOS;2013;12;349853;-174440;175414;0.5
26;Ferretería;706;FIJACIÓN;2013;6;270949;-122357;148591;0.55
26;Ferretería;706;FIJACIÓN;2013;9;262865;-118233;144632;0.55
26;Ferretería;706;FIJACIÓN;2013;12;372239;-167130;205109;0.55
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;3;13225;-4920;8305;0.63
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;6;12041;-4802;7239;0.6
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;9;12860;-5040;7820;0.61
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;1;231211;-100355;130857;0.57
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;4;206848;-86673;120175;0.58
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;7;217900;-92392;125507;0.58
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;2;183780;-95685;88095;0.48
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;5;185155;-87010;98145;0.53
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;8;176584;-94912;81673;0.46
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;11;177115;-87615;89499;0.51
26;Ferretería;710;SEÑALIZACIÓN;2013;3;62109;-28565;33545;0.54
26;Ferretería;710;SEÑALIZACIÓN;2013;6;66553;-31894;34659;0.52
26;Ferretería;710;SEÑALIZACIÓN;2013;9;59562;-29457;30105;0.51
26;Ferretería;710;SEÑALIZACIÓN;2013;12;70981;-36857;34124;0.48
25;Automotriz;682;DECORACIÓN DE AUTOS;2013;3;3951;-2442;1509;0.38
25;Automotriz;682;DECORACIÓN DE AUTOS;2013;6;2930;-1640;1290;0.44
25;Automotriz;683;REPUESTOS DE AUTOS;2013;7;492008;-343539;148468;0.3
25;Automotriz;683;REPUESTOS DE AUTOS;2013;10;369886;-239018;130868;0.35
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;3;115661;-69211;46450;0.4
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;6;71815;-37046;34769;0.48
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;9;71382;-36886;34495;0.48
25;Automotriz;965;SEGURIDAD AUTOMOTRIZ;2013;12;91740;-43607;48133;0.52
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;2;254097;-126773;127324;0.5
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;9;381905;-187110;194795;0.51
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;12;574770;-275741;299029;0.52
25;Automotriz;994;COBERTORES;2013;4;77477;-44505;32972;0.43
25;Automotriz;994;COBERTORES;2013;7;69638;-47472;22166;0.32
25;Automotriz;994;COBERTORES;2013;10;55270;-33134;22136;0.4
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;1;296867;-170673;126194;0.43
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;8;349056;-211592;137464;0.39
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;11;335560;-192369;143190;0.43
25;Automotriz;996;ILUMINACIÓN;2013;5;47530;-23135;24395;0.51
25;Automotriz;996;ILUMINACIÓN;2013;8;48774;-26295;22479;0.46
25;Automotriz;996;ILUMINACIÓN;2013;11;53151;-24251;28900;0.54
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;2;50512;-23908;26603;0.53
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;5;49432;-22167;27265;0.55
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;8;52113;-22575;29538;0.57
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;3;2047680;-1416878;630802;0.31
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;6;1694366;-1133519;560847;0.33
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;3;58865;-30175;28690;0.49
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;6;58947;-29683;29264;0.5
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;9;59061;-29562;29499;0.5
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;2;88857;-59018;29840;0.34
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;5;84763;-51536;33227;0.39
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;8;106486;-71322;35164;0.33
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;11;106343;-66795;39548;0.37
26;Ferretería;712;RODOS;2013;6;46830;-21469;25361;0.54
26;Ferretería;712;RODOS;2013;9;43319;-19820;23499;0.54
26;Ferretería;712;RODOS;2013;12;54406;-26049;28358;0.52
26;Ferretería;713;ORGANIZADORES;2013;3;158686;-80449;78238;0.49
26;Ferretería;713;ORGANIZADORES;2013;6;175278;-79331;95947;0.55
26;Ferretería;713;ORGANIZADORES;2013;9;150548;-74128;76420;0.51
26;Ferretería;713;ORGANIZADORES;2013;12;468649;-270927;197723;0.42
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;1;42095;-23032;19063;0.45
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;4;68775;-38711;30064;0.44
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;7;52721;-29499;23222;0.44
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;3;2049;-1144;904;0.44
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;6;4673;-2717;1956;0.42
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;9;2121;-1314;807;0.38
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;12;1687;-1100;587;0.35
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;5;106772;-49079;57693;0.54
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;8;114574;-51458;63116;0.55
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;11;140081;-64836;75246;0.54
26;Ferretería;968;CERRADURAS;2013;3;533349;-321547;211801;0.4
26;Ferretería;968;CERRADURAS;2013;6;526340;-326213;200126;0.38
26;Ferretería;968;CERRADURAS;2013;9;486007;-289222;196785;0.4
26;Ferretería;968;CERRADURAS;2013;12;743619;-464642;278977;0.38
26;Ferretería;983;ACCESORIOS PARA LAZOS, CADENAS, CABLES;2013;2;21613;-9279;12334;0.57
26;Ferretería;983;ACCESORIOS PARA LAZOS, CADENAS, CABLES;2013;5;24727;-10705;14023;0.57
26;Ferretería;983;ACCESORIOS PARA LAZOS, CADENAS, CABLES;2013;8;24503;-10513;13990;0.57
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;8;319814;-164573;155241;0.49
25;Automotriz;993;ACCESORIOS DE AUTOS;2013;11;423658;-204517;219141;0.52
25;Automotriz;994;COBERTORES;2013;3;110178;-65278;44900;0.41
25;Automotriz;994;COBERTORES;2013;6;81958;-46663;35295;0.43
25;Automotriz;994;COBERTORES;2013;9;88761;-52921;35840;0.4
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;4;340264;-206433;133832;0.39
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;7;375440;-228808;146632;0.39
25;Automotriz;995;HERRAMIENTAS PARA VEHÍCULOS;2013;10;293735;-171177;122558;0.42
25;Automotriz;996;ILUMINACIÓN;2013;1;48010;-24280;23729;0.49
25;Automotriz;996;ILUMINACIÓN;2013;4;42185;-23033;19152;0.45
25;Automotriz;996;ILUMINACIÓN;2013;7;52080;-25799;26282;0.5
25;Automotriz;996;ILUMINACIÓN;2013;10;44123;-20612;23511;0.53
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;1;42305;-20482;21823;0.52
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;4;60090;-27942;32148;0.53
25;Automotriz;997;PORTAEQUIPAJE Y CARGA;2013;11;60545;-25191;35354;0.58
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;2;1425810;-968320;457490;0.32
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;5;1339943;-893179;446765;0.33
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;9;1788487;-1200027;588460;0.33
25;Automotriz;998;LIMPIEZA Y MANTENIMIENTO;2013;12;2408498;-1637153;771345;0.32
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;2;44346;-22430;21917;0.49
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;5;43846;-22066;21781;0.5
25;Automotriz;999;PEGAMENTOS, SELLADORES Y SILICONES;2013;12;62263;-29572;32691;0.53
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;2;54810;-29219;25591;0.47
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;9;70746;-36840;33906;0.48
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;12;77937;-37386;40551;0.52
26;Ferretería;705;CANDADOS;2013;1;371380;-173947;197434;0.53
26;Ferretería;705;CANDADOS;2013;4;236778;-114623;122154;0.52
26;Ferretería;705;CANDADOS;2013;7;251565;-120856;130710;0.52
26;Ferretería;706;FIJACIÓN;2013;1;224193;-100703;123490;0.55
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;3;241196;-101123;140073;0.58
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;10;183333;-77746;105587;0.58
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;1;171314;-88304;83010;0.48
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;4;197342;-93692;103650;0.53
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;7;196065;-98421;97644;0.5
26;Ferretería;710;SEÑALIZACIÓN;2013;7;61897;-29811;32085;0.52
26;Ferretería;710;SEÑALIZACIÓN;2013;10;44538;-21935;22604;0.51
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;6;109456;-68506;40949;0.37
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;9;102775;-55597;47178;0.46
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;12;153971;-101636;52334;0.34
26;Ferretería;712;RODOS;2013;3;38966;-18087;20879;0.54
26;Ferretería;712;RODOS;2013;10;34063;-16119;17944;0.53
26;Ferretería;713;ORGANIZADORES;2013;7;168400;-86947;81453;0.48
26;Ferretería;713;ORGANIZADORES;2013;10;113375;-56445;56930;0.5
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;2;38321;-20308;18012;0.47
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;5;51326;-27417;23910;0.47
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;8;33467;-17359;16109;0.48
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;11;47443;-24926;22517;0.47
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;7;2303;-1318;985;0.43
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;10;1419;-886;534;0.38
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;1;99560;-48665;50895;0.51
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;4;107953;-51158;56795;0.53
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;7;110574;-49826;60748;0.55
26;Ferretería;968;CERRADURAS;2013;2;413153;-261472;151681;0.37
26;Ferretería;968;CERRADURAS;2013;5;365162;-218822;146340;0.4
26;Ferretería;968;CERRADURAS;2013;8;453145;-294920;158225;0.35
26;Ferretería;706;FIJACIÓN;2013;4;217988;-100857;117131;0.54
26;Ferretería;706;FIJACIÓN;2013;7;234301;-106242;128059;0.55
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;1;10063;-3849;6214;0.62
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;8;11705;-4810;6895;0.59
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;11;10436;-4203;6233;0.6
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;6;246659;-104403;142255;0.58
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;9;226797;-95164;131633;0.58
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;12;332704;-134808;197896;0.59
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;3;232217;-111858;120359;0.52
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;10;138032;-69397;68636;0.5
26;Ferretería;710;SEÑALIZACIÓN;2013;1;87398;-46702;40697;0.47
26;Ferretería;710;SEÑALIZACIÓN;2013;4;47391;-22210;25181;0.53
26;Ferretería;710;SEÑALIZACIÓN;2013;11;45792;-22513;23280;0.51
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;3;108724;-69065;39659;0.36
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;10;75245;-45968;29277;0.39
26;Ferretería;712;RODOS;2013;1;34390;-16222;18168;0.53
26;Ferretería;712;RODOS;2013;4;28817;-12941;15876;0.55
26;Ferretería;712;RODOS;2013;7;34056;-15545;18511;0.54
26;Ferretería;713;ORGANIZADORES;2013;1;137235;-72649;64585;0.47
26;Ferretería;713;ORGANIZADORES;2013;4;102279;-48566;53713;0.53
26;Ferretería;713;ORGANIZADORES;2013;11;291447;-170843;120604;0.41
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;6;44542;-23534;21008;0.47
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;9;52562;-29454;23109;0.44
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;12;72187;-39096;33091;0.46
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;1;1160;-631;529;0.46
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;4;2178;-1230;949;0.44
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;11;1500;-952;548;0.37
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;3;142601;-69946;72655;0.51
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;10;109207;-49088;60119;0.55
26;Ferretería;968;CERRADURAS;2013;1;421113;-241724;179389;0.43
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;3;65951;-37890;28061;0.43
26;Ferretería;545;ACEITES Y LUBRICANTES USO GENERAL;2013;6;63949;-34228;29721;0.46
26;Ferretería;705;CANDADOS;2013;3;293760;-140039;153721;0.52
26;Ferretería;705;CANDADOS;2013;10;237945;-111794;126150;0.53
26;Ferretería;706;FIJACIÓN;2013;3;267027;-120107;146921;0.55
26;Ferretería;706;FIJACIÓN;2013;10;200787;-91202;109585;0.55
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;4;10962;-4087;6875;0.63
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;7;10538;-4216;6322;0.6
26;Ferretería;707;ACCESORIOS DE FIJACIÓN;2013;10;10476;-4208;6268;0.6
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;2;210014;-91034;118980;0.57
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;5;196435;-83288;113147;0.58
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;8;218912;-90677;128235;0.59
26;Ferretería;708;ACCESORIOS PARA MUEBLES;2013;11;213403;-90149;123253;0.58
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;6;237391;-117541;119850;0.5
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;9;208531;-104312;104219;0.5
26;Ferretería;709;ACCESORIOS PARA PUERTAS Y VENTANAS;2013;12;247073;-119587;127486;0.52
26;Ferretería;710;SEÑALIZACIÓN;2013;2;67935;-33223;34712;0.51
26;Ferretería;710;SEÑALIZACIÓN;2013;5;51792;-25518;26274;0.51
26;Ferretería;710;SEÑALIZACIÓN;2013;8;57249;-28210;29039;0.51
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;1;107021;-62420;44601;0.42
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;4;106668;-62418;44250;0.41
26;Ferretería;711;ACCESORIOS DE SEGURIDAD;2013;7;83773;-48425;35348;0.42
26;Ferretería;712;RODOS;2013;2;34651;-16045;18606;0.54
26;Ferretería;712;RODOS;2013;5;34378;-15885;18492;0.54
26;Ferretería;712;RODOS;2013;8;35286;-17020;18265;0.52
26;Ferretería;712;RODOS;2013;11;36445;-16569;19876;0.55
26;Ferretería;713;ORGANIZADORES;2013;2;107968;-56157;51811;0.48
26;Ferretería;713;ORGANIZADORES;2013;5;99076;-46890;52186;0.53
26;Ferretería;713;ORGANIZADORES;2013;8;217219;-128582;88636;0.41
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;3;59137;-30522;28615;0.48
26;Ferretería;714;ZÓCALOS Y PROTECTORES;2013;10;51602;-29403;22199;0.43
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;2;1588;-891;696;0.44
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;5;2687;-1588;1099;0.41
26;Ferretería;715;ACCESORIOS DE MEDICIÓN;2013;8;1899;-1128;771;0.41
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;2;106602;-51962;54640;0.51
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;6;131738;-59938;71800;0.55
26;Ferretería;967;LAZOS, CADENAS, CABLES Y ALAMBRES;2013;9;132578;-59446;73132;0.55
